t pf sf rp rs energy modified
0.2734375 0.8454484564342085 0.5828666703665895 0.4627422068528039 0.27115899516011394 0.002883011538736695 0.0028826633973384566
0.2859375 0.868210722681056 0.5918243301879265 0.4840646253225524 0.27172259450998826 0.002883007687255447 0.002882663397338409
0.2984375 0.8929648498106029 0.6003220588650726 0.5039689328977894 0.2745329899603781 0.0028830043213010754 0.002882663397338443
0.31093750000000003 0.9151233371554119 0.6157387639442142 0.5230615148230882 0.2814709424444164 0.002883002869946624 0.0028826633973383932
0.32343750000000004 0.936336434370916 0.6284014799219003 0.5425347477289735 0.2924365883973338 0.0028830035470190324 0.002882663397338486
0.3359375 0.9568675699113284 0.6388255297420123 0.5628387446342152 0.30579507988093446 0.0028830053872409785 0.002882663397338484
0.3484375 0.9804874535828606 0.6538862292103513 0.583816763124599 0.31921807296418475 0.0028830071585142624 0.0028826633973382944
0.3609375 1.0016041719307582 0.9123389903844197 0.6047066114133597 0.330932151069975 0.002883007906097644 0.002882663397338483
0.37343750000000003 1.0260247147741075 0.967634913105947 0.6250198961873469 0.34062844923646085 0.0028830075614398086 0.002882663397338416
0.38593750000000004 1.0475022023196663 1.009179803908122 0.6451164972303246 0.34926771402594214 0.002883006816936278 0.002882663397338408
0.3984375 1.0687885488270223 1.0426180130946159 0.6652181595385259 0.3580950256152956 0.0028830062073333957 0.0028826633973384496
0.4109375 1.0915158218964927 1.0705121787849123 0.6855260677854054 0.36779570834697733 0.0028830059845540174 0.002882663397338407
0.4234375 1.1131190428319104 1.0952421646913608 0.7063555615216752 0.37830001680180514 0.002883006186216617 0.0028826633973384223
0.43593750000000003 1.1353176418662436 1.1237700354635165 0.7271718570840272 0.3891420823146839 0.0028830064536551976 0.002882663397338421
0.44843750000000004 1.1587380733382069 1.1506724006948112 0.7473986628892392 0.39997113605461754 0.0028830065347877844 0.0028826633973383247
0.4609375 1.1799380594108533 1.1759759868552966 0.7674059899014029 0.4108042168580244 0.0028830065917592306 0.002882663397338481
0.4734375 1.2058628007348096 1.1985974346056738 0.7874626420455295 0.421891046466389 0.0028830067301076536 0.0028826633973384787
0.4859375 1.2324198733528517 1.2282608863261064 0.8074010414572452 0.4334090654135921 0.002883006879918534 0.002882663397338438
0.49843750000000003 1.2530942994034702 1.2514999585026354 0.8273506622032445 0.4452972785391538 0.0028830070516286553 0.00288266339733849
0.5109375 1.280493958626296 1.2785609991155151 0.8474933862711791 0.4573482066186688 0.0028830072660671544 0.0028826633973383442
0.5234375 1.307632831593276 1.3037597187385153 0.8675139691802316 0.46943011653653965 0.00288300737569937 0.00288266339733842
0.5359375000000001 1.3244392522225843 1.3273306164550556 0.8870669504551606 0.48161709733435326 0.0028830072288162293 0.002882663397338396
0.5484375 1.3555431462030776 1.3544250463380785 0.9064562767522749 0.4941253608747189 0.002883006927957018 0.0028826633973384605
0.5609375 1.3862610908379234 1.3786495425760186 0.9260619045230336 0.5071521879306827 0.0028830066671414124 0.002882663397338481
0.5734375 1.4018293782863303 1.4018293782863303 0.9456523631114933 0.5207826485398819 0.0028830065205030625 0.0028826633973384756
0.5859375 1.4310493239227968 1.4319524301217421 0.9650045891228218 0.5350236403866475 0.0028830065711103955 0.002882663397338477
0.5984375000000001 1.4502062006531677 1.4554970816522352 0.9840604499452069 0.5498825856839762 0.002883006825617005 0.002882663397338446
0.6109375 1.4841481926619613 1.4841481926619613 1.0024958453227921 0.565378089147831 0.002883007069699056 0.0028826633973383924
0.6234375000000001 1.5110620391793137 1.5163458750159038 1.0204575327528629 0.5814684801649238 0.002883007187741997 0.002882663397338381
0.6359375 1.5268508730502337 1.5340253135486013 1.0385622979875477 0.5979938402815502 0.0028830072300281714 0.002882663397338477
0.6484375 1.55719082149145 1.5647768994527982 1.0565590200211374 0.6147239664637679 0.002883007091861375 0.0028826633973385004
0.6609375000000001 1.5773268361705126 1.5854227241232592 1.0737613403379473 0.6314900979144404 0.0028830066679724885 0.0028826633973384726
0.6734375 1.6051437224847056 1.614814866836589 1.0903031884650416 0.6482802569789307 0.0028830061175638268 0.0028826633973384032
0.6859375000000001 1.6214247726787208 1.6459578666929648 1.1066445581778608 0.6652093023136919 0.002883005649727239 0.002882663397338503
0.6984375 1.6546819179517487 1.6662303953513875 1.1229297983547086 0.6823957546387308 0.0028830053501997725 0.002882663397338437
0.7109375 1.6736865294574919 1.6966965209822908 1.1390001393517073 0.6998535893466733 0.002883005192515274 0.0028826633973385216
0.7234375000000001 1.6966965209822908 1.718812551861236 1.1543218702827174 0.7174770323995073 0.0028830050483267425 0.0028826633973384635
0.7359375 1.718812551861236 1.7433063022986484 1.168732042695317 0.7351070505487908 0.0028830049066603785 0.0028826633973384284
0.7484375000000001 1.7433063022986484 1.7644992836606186 1.1829589137592602 0.7526033114324621 0.0028830049499671264 0.0028826633973386188
0.7609375 1.7644992836606186 1.793951016052806 1.1973596113859812 0.7698669664170709 0.002883005203562983 0.0028826633973384067
0.7734375 1.7903783696456181 1.8106778120440299 1.2113414251310655 0.7868337430749189 0.0028830054744706855 0.0028826633973384457
0.7859375000000001 1.8106778120440299 1.8412693372854356 1.2245750594329878 0.8034754715196957 0.0028830056972137205 0.0028826633973384618
0.7984375 1.8339324300551862 1.8645081263495429 1.23740744985581 0.819803469812101 0.002883005965026569 0.002882663397338437
