t pf sf rp rs energy modified
0.6734375 1.6242365736711262 1.6242365736711262 1.0670162366047398 0.6422301548902075 0.0028828445536904675 0.0028825035974869313
0.6859375000000001 1.675095894124036 1.6665359392821755 1.0823494069581876 0.6583012559963887 0.0028828440600928954 0.0028825035974871386
0.6984375 1.693747802143859 1.6802071225066149 1.097788110417792 0.6747899552156705 0.0028828438186194474 0.00288250359748688
0.7109375 1.7116044159989192 1.7021458486808974 1.113523169313509 0.6915777495113581 0.002882843786359009 0.002882503597487
0.7234375000000001 1.722102530932057 1.722102530932057 1.1288318873421566 0.7084183441915357 0.0028828437592387495 0.0028825035974870293
0.7359375 1.7336174283413341 1.7471873207736284 1.1430795758524817 0.725060559499748 0.0028828436233773796 0.002882503597486941
0.7484375000000001 1.747827591972414 1.7726083224911313 1.1566569598226801 0.7413495387861087 0.0028828435153381827 0.0028825035974870236
0.7609375 1.811135769475879 1.7927683846763283 1.1705730634905949 0.7572670737303657 0.0028828436640411853 0.0028825035974870098
0.7734375 1.811135769475879 1.8249829050781652 1.1850180872893974 0.7729023281181465 0.0028828440503996583 0.002882503597486904
0.7859375000000001 1.872035905436989 1.855304447280126 1.1990465994144097 0.7883750485865338 0.0028828443986332747 0.002882503597487053
0.7984375 1.885288242852568 1.8667975259668428 1.2119233225095514 0.8037566876959213 0.0028828445366439774 0.00288250359748692
