t pf sf rp rs energy modified
0.049479166666666664 0.38701372959643804 0.30848202133632613 0.23331721025154395 0.15663475759815493 0.0028825435107774993 0.0028824840414824445
0.09947916666666666 0.4971508819221473 0.36269570059062606 0.195271357005802 0.22825934686868715 0.0028825289307433796 0.0028824840414824297
0.14947916666666666 0.5981882960097097 0.5086945402185803 0.28833289182586314 0.16977092405718827 0.0028825232537129366 0.0028824840414824393
0.19947916666666665 0.696875261655205 0.6420068383253439 0.37672850886519277 0.21104209056489942 0.0028825237126184193 0.002882484041482433
0.24947916666666667 0.7924234583648374 0.778505981681951 0.4601438957133929 0.274407914155496 0.0028825260012515248 0.002882484041482441
0.2994791666666667 0.8875475955684309 0.8904659684462207 0.5371286591113921 0.3239324774443855 0.0028825255700776617 0.002882484041482436
0.3494791666666667 0.9860791157631468 0.9969854432497195 0.6129863608476152 0.39219778500262026 0.002882524835781462 0.0028824840414824232
0.39947916666666666 1.0905913726766339 1.1063074775204529 0.6818498660981583 0.45240745132667975 0.002882524566455356 0.0028824840414824237
0.44947916666666665 1.181478720441392 1.2095839080126791 0.7425460676046818 0.5190052826397965 0.0028825265871690415 0.0028824840414824167
0.49947916666666664 1.278972948701534 1.312975226869213 0.8040818165775605 0.5676359916825706 0.002882525617216098 0.0028824840414824193
0.5494791666666666 1.3746545628751892 1.4035790817983733 0.853547336855251 0.6023019232115605 0.0028825240116269147 0.0028824840414824067
0.5994791666666667 1.468369008665038 1.5042827520246602 0.8939789287465383 0.6517353826391845 0.0028825255998907715 0.0028824840414824146
0.6494791666666666 1.5632147309369009 1.6025894432746988 0.9295951549011136 0.6896219353555021 0.0028825261540788667 0.002882484041482433
0.6994791666666667 1.654998530714429 1.6929219785432794 0.9759784758116549 0.7108266297265635 0.0028825246758309234 0.0028824840414824297
0.7494791666666667 1.7482877522436735 1.7901055295044768 1.0161656574520919 0.7342158865139099 0.0028825245294907594 0.0028824840414824224
0.7994791666666666 1.838986291327502 1.8848382367918093 1.053516982674305 0.7601628131308595 0.00288252602352064 0.0028824840414824124
