step,time,maximum,minimum,heat,supplied,removed,balance,error
31500,314.99999999985852,20.184468052821458,11.151002933565659,490.29270764889498,1035.5324624558723,545.23975480723664,2.6112489948104667e-10,4.5989970664272661
32000,319.99999999985397,20.291848273798077,11.221369838918815,493.13257246000211,1051.9694856694562,558.83691320971536,2.5942759052099973e-10,4.7786301610738828
32500,324.99999999984942,20.396298786541482,11.289816895272192,495.89495594711644,1068.4065088830414,572.51155293618478,2.5808688519646239e-10,4.9601831047202793
33000,329.99999999984487,20.497899524715613,11.35639648196101,498.58197206804863,1084.8435320966225,586.26156002883522,2.5711255347005135e-10,5.1436035180312345
33500,334.99999999984033,20.596728240862134,11.421159549412751,501.19567710464491,1101.280555310215,600.08487820582275,2.5328095176746501e-10,5.3288404505792659
34000,339.99999999983578,20.692860565968488,11.484155658090524,503.73807123635459,1117.7175785237946,613.9795072876949,2.5366997391529367e-10,5.5158443419012659
34500,344.99999999983123,20.786370067396874,11.545433016383589,506.21110007088777,1134.1546017373817,627.94350166674315,2.5043522811074581e-10,5.7045669836079735
35000,349.99999999982668,20.877328305222065,11.605038517471774,508.61665613310083,1150.5916249509628,641.97496881811094,2.461053583147077e-10,5.8949614825195606
35500,354.99999999982214,20.965804887024049,11.663017775189847,510.95658031326752,1167.028648164551,656.07206785152448,2.4298918432918981e-10,6.0869822248012611
36000,359.99999999981759,21.051867521179474,11.71941515891778,513.23266327584793,1183.4656713781351,670.23300810252613,2.3967050566398029e-10,6.2805848410731002
36500,364.99999999981304,21.135582068694273,11.774273827522595,515.44664682979999,1199.9026945917183,684.45604776215305,2.3655122305399345e-10,6.4757261724680575
37000,369.99999999980849,21.217012593618499,11.827635762376678,517.60022526153989,1216.3397178053019,698.73949254399179,2.2999202542450803e-10,6.6723642376137473
37500,374.99999999980395,21.296221412082787,11.879541799477298,519.69504663150485,1232.7767410188849,713.08169438760592,2.2536994492838858e-10,6.8704582005128998
38000,379.9999999997994,21.373269139994822,11.930031660691341,521.7327140353608,1249.213764232474,727.48105019733055,2.1825163898370192e-10,7.0699683392986294
38500,384.99999999979485,21.448214739432721,11.979143984148704,523.71478683078408,1265.6507874460572,741.93600061548489,2.1551738171865509e-10,7.2708560158410389
39000,389.9999999997903,21.521115563771531,12.026916353807435,525.64278183080046,1282.0878106596479,756.44502882904669,2.0528201361003084e-10,7.4730836461820811
39500,394.99999999978576,21.592027401577305,12.07338532821287,527.51817446453254,1298.5248338732274,771.00665940889223,1.9831469799669321e-10,7.6766146717764148
40000,399.99999999978121,21.661004519303123,12.118586468472687,529.34239990630374,1314.9618570868151,785.61945718069762,1.9013768337572401e-10,7.8814135315163707
