step,water,bank,speed,rmin,rmax,overhang,bad,gauge_offshore,gauge_surf,shore_overhang,downward_speed,runup
460,6467.4700587151683,6.3060667798708891e-14,0.066191196980002309,0.98541566494773059,1.0348383752097012,0,0,35.551553911002529,10.57717325042208,0,0.00090452971273336305,0
480,6467.4700587151574,6.5947247662734299e-14,0.06303919125987309,0.98808986437199553,1.0366113779714432,0,0,34.805074180490585,10.576868965481214,0,0.00016789277222853394,0
500,6467.4700587151892,6.7501559897209518e-14,0.063337942489088625,0.98350673668208322,1.040977402240681,0,0,34.028450027322037,10.585734382850481,0,0.00059227548408590305,0
520,6467.4700587151492,7.0166095156309893e-14,0.061121109311518512,0.98247052037028793,1.0324991842927917,0,0,33.220161254522296,10.588266733118857,0,0.00092092220350778117,0
540,6467.4700587151528,7.2275518903097691e-14,0.061984557224874205,0.98484353138110903,1.0259740801031914,0,0,32.498236842303385,10.579749833363426,0,0.0007845795365848951,0
560,6467.4700587151501,7.3940853440035426e-14,0.061697293349410154,0.9792075029357632,1.0284565970791022,0,0,31.853440329811011,10.602969229777665,0,5.8007966788051202e-05,0
580,6467.4700587151574,7.5273121069585613e-14,0.060089597796855757,0.98011048395744127,1.0312294120090024,0,0,31.261557759897904,10.613649140514836,0,0.0026755789444998512,0
600,6467.4700587151638,7.7271522513910895e-14,0.06251759539441433,0.97496726422919378,1.0265277925709049,0,0,30.618844623244016,10.634802036791385,0,0.00018398035229422877,0
620,6467.4700587151565,8.0380146982861334e-14,0.061423815950842127,0.98514596474524641,1.0294592028385663,0,0,30.084657954687927,10.674268066188487,0,0.003629727810368074,0
640,6467.4700587151401,8.2822637637036678e-14,0.059213935253111673,0.98190313088202985,1.0268613319885784,0,0,29.465771487967409,10.693440890286825,0,0.0089212549615346332,0
660,6467.4700587151683,8.4710016778899444e-14,0.058353127523716776,0.98123695687349166,1.0354994265581061,0,0,28.917180308449034,10.690412632624025,0,0.0089760467356332085,0
680,6467.4700587151619,8.6375351315837179e-14,0.06021928249938744,0.98828848471097419,1.018885043347697,1,0,28.411571974443934,10.692358036087663,1,0.0085434355769838551,0
700,6467.4700587151237,8.8484775062624976e-14,0.058750472338683191,0.98622464322571946,1.0384444006150377,1,0,27.809316953439719,10.733636854746189,1,0.0091826313476584161,0
720,6467.4700587151638,8.9706020389712648e-14,0.057814779580977887,0.98708692990736036,1.0373449118607754,1,0,27.363638634160367,10.781177044246148,1,0.011296530193447271,0
740,6467.4700587151374,9.2148511043887993e-14,0.061451377745325823,0.99762291498814648,1.0266891196497916,0,0,26.853697165979789,10.815317500167305,0,0.0086426779481569398,0
760,6467.4700587151137,9.4813046302988369e-14,0.059693724152095652,0.98018571800607557,1.0223510781619254,0,0,26.564112223002287,10.885003153110107,0,0.0060832046937380896,0
780,6467.4700587151601,9.7477581562088744e-14,0.058734127906774951,0.98197014766886837,1.0273608958771496,0,0,26.332861155561591,10.943033870067078,0,0.010809817016362092,0
800,6467.4700587151665,9.8587804586713901e-14,0.059529693840887486,0.98959974450997623,1.0216884813895195,1,0,25.947751881946616,10.969825612361653,1,0.011606199722474578,0
820,6467.4700587151447,1.0125233984581428e-13,0.058900823305498888,0.98691487452452498,1.022843153102587,1,0,25.598513636310706,11.050306371705956,1,0.0074174418580615006,0
840,6467.4700587151383,1.0480505352461478e-13,0.061115617022845042,0.98355869792581618,1.0257781843320466,1,0,25.269449933880054,11.138477562500102,1,0.012900703894213401,0
860,6467.4700587151528,1.0669243266647754e-13,0.058933368263273847,0.9736857296149839,1.019129605520269,1,0,24.775103768401575,11.187240144163679,1,0.01554386857960292,0
880,6467.4700587151756,1.0869083411080283e-13,0.059747600749264794,0.99532598709129527,1.0198417086265892,1,0,24.489344452607444,11.247799726633417,1,0.012093691842495063,0
900,6467.4700587151256,1.1080025785759062e-13,0.06030400926137619,0.99105772676212178,1.0413227769379447,0,0,24.330678371814727,11.354731230436673,0,0.0099830609176311154,0
920,6467.4700587151838,1.1302070390684094e-13,0.060122914564076334,0.99142508628240522,1.038779395830715,0,0,24.073324133112187,11.418987300719103,0,0.011358690034939903,0
940,6467.4700587151747,1.1501910535116622e-13,0.06184174512099079,0.99420930474767488,1.0200266166775258,1,0,23.858994984105312,11.42987753832255,1,0.011214053875930469,0
960,6467.4700587151583,1.1768364061026659e-13,0.064342025111245163,0.98386933227228923,1.0214820860814287,1,0,23.644055904755756,11.569630675578543,1,0.011814968348289899,0
980,6467.470058715161,1.1857181902996672e-13,0.065323304797357623,0.98000106827747513,1.0266537840284866,1,0,23.437564383631745,11.84188043129264,1,0.013359129714995189,0
1000,6467.4700587151438,1.2123635428906709e-13,0.063074692610068372,0.99195037693888111,1.0162437778450057,1,0,23.293074792384921,12.058570313744459,1,0.016128323187545771,0
1020,6467.470058715141,1.2345680033831741e-13,0.063332775556676824,0.99001151101069296,1.0210332929558068,1,0,23.102501409417123,12.153843488698005,1,0.015681026428393179,0
1040,6467.4700587151738,1.2545520178264269e-13,0.063660813902395849,0.98622648095069287,1.028474266230873,1,0,22.87447794363376,12.271669713572336,1,0.017003986788987287,0
1060,6467.4700587151501,1.27675647831893e-13,0.063843282140738838,0.99480229202388704,1.0190584239142477,1,0,22.750114545270158,12.473190914800107,1,0.018685512489438678,0
1080,6467.4700587151583,1.2856382625159313e-13,0.06946613436866815,0.99244290854631834,1.0192504165637537,1,0,22.630532642982786,12.738029096055563,1,0.016793029241989301,0
1100,6467.4700587151374,1.3100631690576847e-13,0.070819715362180652,0.99171242873633281,1.0250874678768489,1,0,22.563116290365606,13.122139616810134,1,0.017207034389834161,0
1120,6467.4700587151592,1.3500311979441904e-13,0.066901686529237656,0.99655656320928687,1.0186589051228336,1,0,22.508161177932926,13.417446045510898,1,0.019585571114741435,0
1140,6467.4700587151528,1.389999226830696e-13,0.070007024944337984,0.99535875514523697,1.0196157129338277,0,0,22.456118259173337,13.736974160335986,0,0.018355343349498635,0
1160,6467.4700587151419,1.4144241333724494e-13,0.071498137471069825,0.99098785814066725,1.0226043795885653,0,0,22.398368720338411,14.244776258922498,0,0.018734329589154473,0
1180,6467.4700587151838,1.4344081478157023e-13,0.06962381976301267,0.99440091245458306,1.0164569406296042,1,0,22.300503236853615,14.67343357225597,1,0.020008675384579129,0
1200,6467.4700587151838,1.4588330543574557e-13,0.070633348151754621,0.99357902235254492,1.0139810891059442,0,0,22.192031679719111,15.306055334750997,0,0.0193824618995595,0
1220,6467.4700587151374,1.4788170688007085e-13,0.070396187367466861,0.98899032114947127,1.0192298306696022,0,0,22.10718687927293,15.920362417528507,0,0.019997012716375526,0
1240,6467.4700587151483,1.5143442055887135e-13,0.073627114330861637,0.98981715562896444,1.0204412547253996,0,0,22.053383713960162,16.825219510893561,0,0.017437397633568209,0
1260,6467.4700587151701,1.5476508963274682e-13,0.075127856692114844,0.99948147501621976,1.0178378636510292,0,0,22.009505987597322,18.235698259611059,0,0.017143501607502807,0
1280,6467.4700587151574,1.5587531265737198e-13,0.076068792744850372,0.99673194483018734,1.0212785953227759,0,0,21.956718000648618,21.465713200968278,0,0.015235828780552293,0
1300,6467.4700587151583,1.5720758028692217e-13,0.077336482778010404,0.99603121799573191,1.0257226598811311,0,0,21.92137554530559,24.295235687119725,0,0.012193289071696971,0
1320,6467.4700587151519,1.5909495942878493e-13,0.074647504789708496,0.99582479507618749,1.0106428914949546,0,0,21.898718316283144,25.671882390746262,0,0.017245389123127449,0
1340,6467.4700587151628,1.6009416015094757e-13,0.073567467488184629,0.98964182488492669,1.0137988783005678,0,0,21.89502211605075,25.762513102582286,0,0.01789699996294062,0
1360,6467.4700587151592,1.6364687382974807e-13,0.072878853578796768,0.98472218235204367,1.0139696137415659,0,0,21.904226570219592,25.47286565754397,0,0.017954916539505872,0
1380,6467.4700587151465,1.6586731987899839e-13,0.072086026819456944,0.9981414802126819,1.018624852685226,0,0,21.915472899029503,24.920949121104705,0,0.017983138699337958,0
1400,6467.4700587151483,1.6764367671839864e-13,0.073797671516239338,0.99937926618291439,1.0209863309250988,0,0,21.947812965095117,24.539985015309231,0,0.012020146603125097,0
1420,6467.4700587151619,1.7008616737257398e-13,0.07411392284382036,0.99903488977094401,1.026055987795381,0,0,21.940446782203271,24.396684722619653,0,0.010042267369741828,0
1440,6467.4700587151392,1.7275070263167436e-13,0.074298047569605868,0.9975028655041005,1.0178988342622981,0,0,21.925833104297059,24.26788129461924,0,0.01321269719788502,0
1460,6467.4700587151556,1.7363888105137448e-13,0.071935650542793994,0.99454104323880843,1.0161267400465861,0,0,21.966888842034727,24.115559772220038,0,0.01232171623250616,0
1480,6467.4700587151474,1.7674750552032492e-13,0.070705477753167878,0.9876298443259004,1.0109960204071875,0,0,22.054557868150017,23.944268826887701,0,0.016473480422262772,0
1500,6467.4700587151701,1.7785772854495008e-13,0.071269836925537192,0.99373566408757574,1.0103570409442559,0,0,22.176400422130818,23.546880780111881,0,0.017106019766451281,0
1520,6467.4700587151301,1.7985612998927536e-13,0.071211971148749761,0.99347420711989065,1.0154305080671795,0,0,22.258839364750891,23.010057931414007,0,0.013603069720213516,0
1540,6467.470058715131,1.8163248682867561e-13,0.071086221879800751,0.99717286345608402,1.0208247549927181,0,0,22.250345657010989,22.53718986304618,0,0.013010153733869847,0
1560,6467.4700587151774,1.8407497748285095e-13,0.070676915599707055,0.99862001715270055,1.0176765450258005,1,0,22.188389069329492,22.293600801569745,1,0.0090698269736721494,0
1580,6467.4700587151465,1.8496315590255108e-13,0.070633829395278874,0.99690570983355264,1.0200090186273121,1,0,22.132786221507637,22.16009639747692,1,0.0089392838575716414,0
1600,6467.4700587151465,1.8740564655672642e-13,0.071132141710367691,0.99382022564365236,1.0192094675962942,0,0,22.187687091881362,22.045476436262021,0,0.013704022600153017,0
1620,6467.470058715161,1.8873791418627661e-13,0.069899072782876132,0.99573369415875723,1.0100927628523211,1,0,22.342586096345272,21.870628654630803,1,0.0128736173026151,0
1640,6467.4700587151456,1.9251267247000214e-13,0.068637873208605357,0.99251624608805478,1.0147573493542725,1,0,22.49756451979264,21.558109765927956,1,0.015531336736101593,0
1660,6467.4700587151365,1.9384494009955233e-13,0.069225138578458509,0.99106027054447188,1.0138085139650597,1,0,22.574778004952034,21.131181945258511,1,0.011832285660717926,0
1680,6467.4700587151547,1.9673151996357774e-13,0.069266867417164507,0.99887871119916016,1.0169970178633199,2,0,22.511970492399143,20.677853081234737,2,0.0080207476165816798,0
1700,6467.4700587151556,1.9917401061775308e-13,0.069812997445844252,0.99919128281939695,1.0159236754237431,2,0,22.403786951950813,20.470412401492347,2,0.0087308619528895896,0
1720,6467.4700587151665,1.9850787680297799e-13,0.07038493311613335,0.99670791567247918,1.0232069762361922,1,0,22.357687929386508,20.35191201963795,1,0.0091380904609420846,0
1740,6467.4700587151456,2.0206059048177849e-13,0.069082038520667327,0.99609042545714976,1.0178638770934672,2,0,22.420059404291713,20.171907564338191,2,0.01375530823709185,0
1760,6467.4700587151419,2.042810365310288e-13,0.068350254070780256,0.9995444631081335,1.0134503683847851,2,0,22.590456745381996,19.931547510657964,2,0.012968195827985887,0
1780,6467.4700587151201,2.0894397323445446e-13,0.06886767624356345,0.99448030481623195,1.0169298935390867,2,0,22.755434309939826,19.690324032756315,2,0.011690846565830065,0
1800,6467.4700587151392,2.1105339698124226e-13,0.069387319410458115,0.9932174933193656,1.0155054191861963,3,0,22.845870394441192,19.518232168925483,3,0.01092827046645636,0
1820,6467.4700587151347,2.1360690993788012e-13,0.069852010745051915,0.99584412896325725,1.0101912910015407,3,0,22.824195792871262,19.395730998109929,3,0.012113359942625385,0
1840,6467.4700587151674,2.1582735598713043e-13,0.069950974064164714,0.9939838269790201,1.0130349676466888,3,0,22.735013590224678,19.212556026663176,3,0.013501004329019142,0
1860,6467.4700587151628,2.1871393585115584e-13,0.06987560456668554,0.99468571677392958,1.0195675985631916,4,0,22.693454138580556,18.773637184127317,4,0.015049890727557177,0
1880,6467.4700587151474,2.2071233729548112e-13,0.069855207301666042,0.99962395429076412,1.0185363052849989,4,0,22.749664953120416,18.41219663475411,4,0.016617925589781094,0
1900,6467.4700587151356,2.2204460492503131e-13,0.07032637605679308,0.99931507229473338,1.0184565020736327,4,0,22.918847762053602,18.087886298552924,4,0.018126801139585084,0
1920,6467.4700587151601,2.2348789485704401e-13,0.070807071224200949,0.99805238431505439,1.0172382134922797,5,0,23.108961460860421,17.853233646264915,5,0.019860140021704165,0
1940,6467.4700587151683,2.26929586233382e-13,0.07116329772828113,0.99508960561206816,1.0078561069416967,5,0,23.234569958852163,17.840404255745554,5,0.021462474289366013,0
1960,6467.4700587151583,2.2937207688755734e-13,0.071551457309539462,0.99185566779779855,1.0107644133580489,5,0,23.269838861106866,17.840907994371438,5,0.022847196310551193,0
1980,6467.4700587151583,2.3181456754173269e-13,0.072114806487801844,0.99333335053625471,1.0140042077528861,6,0,23.25340506087209,17.712862202716309,6,0.02487490174698195,0
2000,6467.4700587151592,2.3270274596143281e-13,0.072741223500440766,0.99905720477876048,1.0141505062865912,7,0,23.251666631844113,17.48763418705742,7,0.026680052014077884,0
2020,6467.4700587151601,2.3248070135650778e-13,0.073673025840170547,0.99924530818943746,1.019243768558993,7,0,23.29490851792929,17.297981689497593,7,0.028330672553139258,0
2040,6467.4700587151856,2.3470114740575809e-13,0.074374397323056007,0.9987959439996793,1.019552408001613,7,0,23.392851564790313,17.217126337244132,7,0.030045489637028279,326
2060,6467.4700587151765,2.3692159345500841e-13,0.075233117631885435,0.99796072393882784,1.0413635652063691,8,0,23.50602757408188,17.172287094072541,8,0.032708410547525102,328
2080,6467.4700587151638,2.3936408410918375e-13,0.084662068223653561,0.99135862841503553,1.0128842963898286,9,0,23.625796181751987,17.050181501651313,9,0.031977912078197862,329
2100,6467.4700587151419,2.4202861936828413e-13,0.097580441974751894,0.99200196275136043,1.022035729775957,10,0,23.714575487787371,16.787059636251858,10,0.024513417344502821,331
2120,6467.4700587151392,2.4336088699783431e-13,0.091946196898482338,0.99537670812978574,1.0123910016027047,10,0,23.75725136431533,16.538194471181512,10,0.020274842348759672,332
2140,6467.4700587151501,2.4669155607170978e-13,0.084934012120896449,0.99769199910997231,1.0186405583542291,11,0,23.745434378596904,16.35457097583155,11,0.015196795838843934,334
2160,6467.4700587151929,2.48245868306185e-13,0.090322178623822705,0.99424441465182556,1.0185145668451658,12,0,23.715764758231611,16.278838778297747,12,0.0095259666534267436,335
2180,6467.4700587151556,2.524647157997606e-13,0.082837941597862425,0.99654641683011069,1.0186043908071474,13,0,23.72050878519083,16.21938383159636,13,0.0059860155643282793,337
2200,6467.4700587151647,2.5379698342931079e-13,0.078309800957486853,0.99298208495767903,1.0154102736257937,13,0,23.807393117965901,16.054699997750205,13,0.0065235405102346024,338
2220,6467.4700587151665,2.5546231796624852e-13,0.072951378676310477,0.99496818502163242,1.0136823033341043,14,0,23.952355206422922,15.810535935421601,14,0.0098462086475665199,339
2240,6467.4700587151674,2.5712765250318625e-13,0.072545096174938484,0.99508138598852192,1.0176672959077753,16,0,24.083192690268717,15.641202393896849,16,0.009099576430955221,340
2260,6467.4700587151419,2.5890400934258651e-13,0.069834501390054801,0.99469270664636655,1.0136997730844248,17,0,24.133108613600307,15.558572391729498,17,0.0061040700917006606,341
2280,6467.4700587151492,2.5979218776228663e-13,0.066664238386640304,0.99380637775248848,1.0144425530439625,17,0,24.105957996354483,15.527473884824561,17,0.0042040691658259341,342
2300,6467.4700587151856,2.6179058920661191e-13,0.063410182123703543,0.99789927179505344,1.0153231164467185,18,0,24.051938872590998,15.460096415241829,18,0.0043492008132247247,343
2320,6467.4700587151483,2.6489921367556235e-13,0.059687344835494274,0.99852428750792555,1.0188624769852623,17,0,24.039483865916711,15.331448777947102,17,0.006846565653830846,344
2340,6467.4700587151392,2.6623148130511254e-13,0.057054879746584714,0.99774891924014486,1.0221514827017615,17,0,24.088811278716506,15.185784439779734,17,0.0068190651544921127,345
2360,6467.4700587151556,2.6934010577406298e-13,0.055542621431788231,0.99973244480290224,1.0158703986678173,18,0,24.166292955066794,15.068896530233191,18,0.0052840866224683446,346
2380,6467.4700587151792,2.7156055182331329e-13,0.054390454874981578,0.9978069423297562,1.0120787017122161,19,0,24.230435714141191,14.942332276101206,19,0.0028660565652928183,347
2400,6467.4700587151638,2.7355895326763857e-13,0.053382207542865469,0.99312896205189849,1.0121461060038686,19,0,24.264834789707002,14.842431040790881,19,0.0040723055414097244,347
2420,6467.4700587151619,2.7511326550211379e-13,0.051551993887056488,0.99489845353041872,1.010125398961027,20,0,24.280125125501517,14.732977619174976,20,0.0052172681653062762,348
2440,6467.4700587151528,2.7888802378583932e-13,0.049939894743706997,0.99703239866798266,1.0105939921529721,22,0,24.270730379797921,14.643046455183079,22,0.0060655323827194518,349
2460,6467.4700587151729,2.8199664825478976e-13,0.048274720632260626,0.996123777781731,1.015361813775274,20,0,24.244611663283795,14.582144602095772,20,0.004639955420182508,349
2480,6467.4700587151401,2.8310687127941492e-13,0.047286684999704905,0.99964250352374795,1.0161821009227141,21,0,24.20980948106325,14.534373115314857,21,0.0038888711878602537,350
2500,6467.4700587151219,2.851052727237402e-13,0.045860433166363852,0.99941411698691718,1.0162096342902709,22,0,24.188785302113693,14.469050985051762,22,0.0041538913124418674,351
2520,6467.4700587151447,2.8821389719269064e-13,0.045033972965275337,0.99914671835231439,1.0179882205391477,21,0,24.216140712113251,14.382641053211861,21,0.0041174598414773188,351
2540,6467.4700587151492,2.8910207561239076e-13,0.044257798609524376,0.99985437377345976,1.012394375993461,21,0,24.274891833168443,14.303644482876502,21,0.0031391174631935845,351
2560,6467.4700587151401,2.9132252166164108e-13,0.043020003499577998,0.99684759879438156,1.010090538894558,22,0,24.323362472864059,14.24144082410429,22,0.0024907636396379849,352
2580,6467.4700587151456,2.9354296771089139e-13,0.04194674972597965,0.99423415710108043,1.0094939839160926,22,0,24.320307800182835,14.170210732930956,22,0.0031204593051186238,352
2600,6467.4700587151683,2.9565239145767919e-13,0.040539135558792273,0.99759658327652267,1.0111020177828101,23,0,24.260348434268753,14.051139273746786,23,0.0044130364658005322,353
2620,6467.4700587151456,2.9864999362416711e-13,0.03930901932919257,0.99962341423083001,1.0124978273299905,23,0,24.186391774695842,13.922728973552809,23,0.0045190346744826172,353
2640,6467.470058715151,2.9909408283401717e-13,0.038261565555010285,0.9999589077146942,1.0159941722186379,24,0,24.135428107959999,13.838194145176637,24,0.0054841274148892082,354
2660,6467.4700587151547,3.0109248427834245e-13,0.037783595751589967,0.99883069842682082,1.0142643689262358,24,0,24.123298998791103,13.791846773482661,24,0.0025039470889554986,354
2680,6467.4700587151501,3.0264679651281767e-13,0.036729745135155228,0.99970679719333266,1.012365343460965,25,0,24.138415656714365,13.7412580760677,25,0.002988835448364948,355
2700,6467.4700587151574,3.0475622025960547e-13,0.036447087504348691,0.99810757634456038,1.0102577865112938,24,0,24.153821553957656,13.681770426406846,24,0.0034429452774307479,355
2720,6467.4700587151647,3.0797586703101842e-13,0.035338302930504703,0.99677576214034069,1.013020798662515,25,0,24.153118730045804,13.629363300336983,25,0.0036882089148688804,356
2740,6467.4700587151665,3.1019631308026874e-13,0.034548462360088697,0.99844469095316546,1.0099583533154319,26,0,24.121474556294139,13.588787013367185,26,0.0035542880919472893,356
2760,6467.4700587151838,3.1241675912951905e-13,0.03338535567034058,0.99972829913093253,1.0122778382711957,26,0,24.046089134279782,13.543357548022541,26,0.0032080144662629158,356
2780,6467.4700587151628,3.1397107136399427e-13,0.031924258916082346,0.9988192100578781,1.0137146113414388,27,0,23.950179964567671,13.492322032607408,27,0.0031180562058652286,357
2800,6467.4700587151528,3.1552538359846949e-13,0.030709820596876908,0.99978608401397417,1.013264159954951,27,0,23.879240389395125,13.444927704474384,27,0.002797577498592628,357
2820,6467.4700587151547,3.1619151741324458e-13,0.030887152667746186,0.99718051927993712,1.0150144587339132,27,0,23.85654111095204,13.402471436331979,27,0.0026713077093643428,357
2840,6467.4700587151701,3.1696867353048219e-13,0.030340067745901877,0.99928253247249854,1.0115000494876669,28,0,23.864225079514043,13.356008018607486,28,0.0038552788532269441,358
2860,6467.470058715161,3.184119634624949e-13,0.030273028306743128,0.99916025943816889,1.0110305523510505,28,0,23.883787250632256,13.300537135412844,28,0.0031790960636504557,358
2880,6467.4700587151428,3.212985433265203e-13,0.029914804381019882,0.99854341790214562,1.0154605818309608,29,0,23.897295818605258,13.242424168016274,29,0.0058950146532892531,359
2900,6467.4700587151265,3.2351898937577062e-13,0.029315078362871907,0.99823183716015051,1.0107408177556583,29,0,23.888600884173638,13.190904734852822,29,0.0040355498531663182,359
2920,6467.4700587151665,3.255173908200959e-13,0.029194083044767002,0.99942882569551905,1.0096530597520563,29,0,23.85563525588768,13.142181088844769,29,0.0024144853674855256,359
2940,6467.4700587151574,3.290701044988964e-13,0.028573142343814639,0.99670074471524339,1.0119052573905427,30,0,23.803521486294152,13.089366818404732,30,0.0028602881161355134,360
2960,6467.4700587151538,3.3129055054814671e-13,0.027807605950216974,0.99988596465560287,1.0154160289576772,30,0,23.749086948893709,13.024256339013558,30,0.0031278315904657433,360
2980,6467.4700587151628,3.3351099659739702e-13,0.026993777918639324,0.99954152340821667,1.013558992665879,30,0,23.718636203805342,12.96082083837703,30,0.0027387394881284791,361
3000,6467.4700587151474,3.3528735343679728e-13,0.025734827159471813,0.99935480748667671,1.0133267908713226,30,0,23.724206724085796,12.923752711449627,30,0.0023359693525663722,361
3020,6467.470058715161,3.3595348725157237e-13,0.02535289302720873,0.99919986145066908,1.0091284209313189,30,0,23.763435905929978,12.892803999374433,30,0.0024430248518028386,361
3040,6467.4700587151438,3.3884006711559778e-13,0.024197184628245851,0.99887008474588146,1.0106173441013981,30,0,23.814304845001228,12.862948150271107,30,0.0025818689561123501,361
3060,6467.4700587151528,3.4150460237469815e-13,0.022722556731040851,0.99888893091517761,1.0111276679462846,31,0,23.838474796979465,12.833334547167089,31,0.0026572070257106367,362
3080,6467.4700587151465,3.4416913763379853e-13,0.022603021470283698,0.99966953974771233,1.0092488276129181,31,0,23.809383139549976,12.803482718164691,31,0.0026294498622916607,362
3100,6467.4700587151456,3.4616753907812381e-13,0.022214598077496338,0.99998388538635541,1.0112006666443338,31,0,23.737057811723215,12.772711825776481,31,0.0034808460993582084,362
3120,6467.4700587151237,3.468336728928989e-13,0.02226662194551372,0.99922375869239333,1.0133956013092824,32,0,23.663874555530171,12.745388873062243,32,0.0038722302395015964,363
3140,6467.4700587151638,3.4883207433722419e-13,0.021803905896941079,0.99995146469549789,1.0152041169186536,32,0,23.639011002504681,12.718840527021982,32,0.004174835958129796,363
3160,6467.4700587151438,3.510525203864745e-13,0.021321755957155436,0.99982166137484352,1.0115175728488155,32,0,23.679578387261138,12.690366459589727,32,0.003401925521149405,363
3180,6467.4700587151528,3.5371705564557487e-13,0.021527962402056892,0.99987965356378561,1.0114234846042169,32,0,23.749156564682636,12.661979872723764,32,0.0052914276330541417,364
3200,6467.4700587151538,3.5504932327512506e-13,0.021212653080150683,0.99853736524247694,1.0084588568899333,32,0,23.79329940893944,12.637496157758122,32,0.0050484054852341573,364
3220,6467.4700587151701,3.581579477440755e-13,0.019855203019607706,0.99897456830935549,1.0075967125838923,32,0,23.778545047668761,12.615587835884787,32,0.0030216692449242105,364
3240,6467.4700587151628,3.6104452760810091e-13,0.019562900384427637,0.99960714637544124,1.0092057343602769,32,0,23.715298127329167,12.587551778166526,32,0.0038518491317863675,364
3260,6467.4700587151274,3.6282088444750116e-13,0.018409043921030214,0.99998094899997592,1.0110345155173752,32,0,23.647469422942329,12.554685554521086,32,0.003289298472656934,365
3280,6467.4700587151319,3.6437519668197638e-13,0.016838961970456163,0.99995744603558434,1.0130965788921362,32,0,23.606562244846813,12.522231726960468,32,0.0025815542177136316,365
