step,emax,scatter,incident,energy
0,0.99439912246609408,0,0,0
25,1.0045376696733685,8.3514358743390918e-18,86.691566871398365,87.671673398216384
50,0.99969094732343766,4.0543894691927114e-09,86.428007232588584,87.676956235182061
75,0.99971553387633916,6.0876664623854227e-05,85.208582514601005,87.699156843844861
100,0.99168106523626975,0.0018527710560149698,83.860797240870923,87.681940272325988
125,0.99685425273700146,0.0028712750348898167,83.232978260880159,87.683796607636538
150,0.995678895741273,0.0039000249316882255,83.339867580773799,87.669289099861402
175,1.0026640424235809,0.0054403887329585706,83.416669571046285,87.670595170121217
200,0.99785962859917621,0.006995889106621354,82.722102395163191,87.684426534518053
225,1.0016683221215006,0.0086061310265015557,81.212605557135177,87.679657092318934
250,1.0087069333103607,0.010870472867308712,79.489278542074373,87.685127192126757
275,1.0190844707403217,0.013522955711855616,78.180463253902118,87.671809937235381
300,1.0190484274493274,0.016115702763915656,77.40522349155151,87.668502930725481
325,1.0233053696444558,0.018771809553008997,76.750414296342811,87.672938448948855
350,1.0131102202343818,0.021965774130278302,75.684315267653645,87.66887219045519
375,1.0197439279178844,0.026564099677413591,74.01655648400363,87.676201854713199
400,1.0159111343670988,0.032592474975887971,72.034775877241188,87.667057694454499
425,1.0187439129435645,0.038260109003414818,70.240149933523554,87.665508453381761
450,1.0139767870835137,0.041571676731305914,68.918664564191829,87.665656693427991
475,1.0158010386259491,0.044224489521465855,67.919966005011034,87.660203833434736
500,1.0116791815487076,0.051334434046532491,66.838145963659656,87.665768101448123
525,1.0133128070524451,0.062730300990672491,65.411159773322225,87.657871992933181
550,1.0103097853583072,0.069802020465331724,63.757454154443629,87.658012244728795
575,1.0126586399604096,0.071041888227345834,62.244525951962657,87.658029730304392
600,1.0109806252270916,0.073744348034462809,61.15588426373354,87.654467469109548
625,1.0139875096541322,0.079303189100339913,60.48515973815168,87.658514368927726
650,1.0138899714786045,0.082088440350467418,59.99752844292049,87.650011479401769
675,1.0135394382046607,0.083283292151520291,59.441824861311396,87.651304018087245
700,1.0112901252279547,0.084624895610911854,58.735337024261391,87.651247863326645
725,1.0147327424784283,0.086088787708131109,58.040209915911021,87.651137453841642
750,1.0175045453318825,0.087366334573446447,57.693303936051635,87.656697446867781
775,1.0222511252756157,0.088809071162401471,57.955398529372374,87.648651855289316
800,1.0207522360768397,0.09024211287637042,58.709011031379539,87.649297808763563
825,1.0180092715395763,0.091572041784799676,59.452297510619708,87.649241300892868
850,1.0139316140215371,0.093155850542550461,59.788004445494892,87.65407506518153
875,1.0171525111693107,0.09482550302299568,59.939728227473871,87.663053695344018
900,1.0152165562298592,0.096096053525830435,60.560128290757355,87.656640076727768
925,1.0184081441732802,0.097873745650176924,62.01231666127142,87.654518715539695
950,1.0198233796804812,0.10019018244512365,63.970485455960116,87.651348903504669
975,1.0364584303591524,0.10278263732783693,65.584172008251997,87.659149559874109
1000,1.0346126789957926,0.10561329521914507,66.491701372221684,87.67298179702945
1025,1.0500576715338139,0.10781456653479851,67.167504406594219,87.67056099457443
1050,1.0360898719885281,0.10903774559423376,68.453447911672228,87.66658783445456
1075,1.037484827718048,0.11003584886335738,70.538113420959405,87.657464953118023
1100,1.0372595268724463,0.11295969690616842,72.74673320476272,87.663169613511258
1125,1.0395538770592365,0.11866888425673956,74.290688391426315,87.679006064690967
1150,1.0392927528048885,0.12317765978013856,75.126182715291861,87.682425127549649
1175,1.0427719731899909,0.1211335617102073,75.976570400203485,87.680908590330901
1200,1.0293854209582221,0.11776613913019829,77.4377159869628,87.66660942677494
1225,1.0377513022473588,0.12307213020998967,79.318442782300664,87.664673743877174
1250,1.0427046513685827,0.12968064437358592,80.748424611812268,87.682278749850298
1275,1.019475336548761,0.1307546719881644,81.559610769830584,87.68538995782265
1300,1.0284532073259827,0.13111968302039398,82.067385612128135,87.692885588425725
1325,1.0150437181258751,0.13143493921210794,82.792705990687097,87.675437927108874
1350,1.0306077243022489,0.13086995673558341,83.801533854481818,87.672803784164671
1375,1.0346324585918294,0.13065548001936741,84.823932559691642,87.679243431483968
1400,1.0175745730081085,0.13336423065173178,85.472881020732672,87.683931571787369
1425,1.0241196642464774,0.13961976994688538,85.727153997702942,87.690764124194715
1450,1.0257459489842895,0.14456649359288179,85.887026787745228,87.683734115641016
1475,1.0210122546292628,0.14213020218912453,86.204848553425762,87.679635886359549
1500,1.0287704159873268,0.13628021144739791,86.631610043045413,87.677832806827695
