step,water,bank,speed,rmin,rmax,overhang,bad,gauge_offshore,gauge_surf,shore_overhang,downward_speed,runup
440,7313.9257771068678,6.1506355564233672e-14,0.067665817348804461,0.95721556684089804,1.0452432307736301,0,0,36.373173232561719,10.605566617150307,0,0.0079590972370397021,0
460,7313.9257771068669,6.4614980033184111e-14,0.068468740185120308,0.97001640025156843,1.0470476934109034,0,0,35.683544992306466,10.60734157067847,0,0.019885248828122475,0
480,7313.9257771068787,6.6391336872584361e-14,0.063006533677427104,0.98081373541642081,1.0444088720982543,0,0,35.079384828688873,10.472403223699674,0,0.0069390637673797904,0
500,7313.925777106896,6.8833827526759706e-14,0.061789112676131012,0.97903587228811961,1.0357223153149653,0,0,34.257351277993529,10.497884756257143,0,0.0032301846282795435,0
520,7313.9257771068897,6.8833827526759706e-14,0.061787703347435954,0.96949680188179266,1.0376162587703157,0,0,33.465907479404677,10.664210651850041,0,0.0027653894376008376,0
540,7313.9257771068869,7.1165295878472534e-14,0.068523150247043987,0.97646813552170464,1.0273203239779931,0,0,32.691035931370273,10.625304607500532,0,0.0056141204125954962,0
560,7313.9257771068615,7.382983113757291e-14,0.063100152198841603,0.97891683256642981,1.0446165156723879,0,0,32.145393316868415,10.55833188922225,0,0.011381426660727313,0
580,7313.9257771068906,7.5828232581898192e-14,0.060440922840166292,0.97610121324186638,1.0575243490122366,0,0,31.475440061072867,10.539858180367245,0,0.0087709181981861367,0
600,7313.9257771068897,7.8603790143461083e-14,0.06093302117073298,0.99077410648438213,1.0228598830848157,0,0,30.887297904961319,10.601613111679619,0,0.0044049070274969765,0
620,7313.9257771068633,8.149037000748649e-14,0.061870476434944505,0.96158275497007051,1.0455963719040553,1,0,30.475397902327284,10.694556525325883,0,0.0028600988948895359,0
640,7313.925777106856,8.3710816056736803e-14,0.069279909381698868,0.97396059347248254,1.0308133805487718,0,0,29.896099475502702,10.596194705411556,0,0.0071891679697517544,0
660,7313.9257771069033,8.5265128291212022e-14,0.074904887497337105,0.98289481474489504,1.0293208512263774,1,0,29.412438987047995,10.571048848412827,1,0.0029905661746393968,0
680,7313.9257771068587,8.7152507433074788e-14,0.065499430097195957,0.97732700823548302,1.0445582857403963,1,0,28.896674818492603,10.724628369194715,1,0.0085966416546422869,0
700,7313.9257771068678,8.7929663550312398e-14,0.063997510941480679,0.98204265759158882,1.0313626516837127,0,0,28.498767917191582,10.755558715009585,0,0.011142862774034527,0
720,7313.9257771068696,9.0372154204487742e-14,0.070207847062551121,0.96961716877931914,1.0270908943977124,0,0,28.138817196702334,10.7006784180245,0,0.01147596796349586,0
740,7313.9257771068787,9.2814644858663087e-14,0.073162403027350387,0.98129402761267981,1.0285888311463327,0,0,27.706078615385568,10.690368458756964,0,0.0089978730443732099,0
760,7313.9257771068787,9.6145313932538556e-14,0.074233158171820357,0.98310948902179607,1.0405511818315718,0,0,27.417722258904377,10.70363430260516,0,0.0072663965304826522,0
780,7313.925777106876,9.8143715376863838e-14,0.074367616628870523,0.98960487196572233,1.0411633249360672,1,0,26.998108498404711,10.775062217698254,1,0.011268991040240168,0
800,7313.9257771068869,1.0036416142611415e-13,0.07275741592946891,0.98574175851513501,1.0337610311692722,1,0,26.622534862119359,10.881462527874833,1,0.010042542389950969,0
820,7313.9257771068724,1.0302869668521453e-13,0.079298503151599337,0.97621596942295719,1.0372498528385612,1,0,26.536273522848695,10.951481081075096,1,0.0055402008036240548,0
840,7313.9257771068815,1.0547118733938987e-13,0.076127101399593625,0.97469468787785696,1.0274313628111023,1,0,26.634692145007083,10.924086528161594,1,0.0061542472812614393,0
860,7313.9257771068878,1.0769163338864018e-13,0.081480350897612935,0.98002523156345422,1.0289278937484949,0,0,26.62749795584477,10.890277228882299,0,0.0092676577497819504,0
880,7313.9257771069088,1.1013412404281553e-13,0.079280582083262954,0.98299060156085982,1.0408596525427265,1,0,26.423817041085702,10.996869299831184,1,0.010510392429415559,0
900,7313.9257771068987,1.1168843627729075e-13,0.079806232231478841,0.9953111853521619,1.0366655343029412,1,0,26.101139900035864,11.17733303983135,1,0.013290576080412123,0
920,7313.9257771068624,1.1324274851176597e-13,0.077538761377565282,0.9828109943167781,1.0316307003320027,1,0,25.714936582167095,11.335715708359299,1,0.012237158290118327,0
940,7313.9257771068869,1.1590728377086634e-13,0.076648613961898288,0.96845818414020757,1.0290288976131976,1,0,25.606036544014611,11.385332761950691,1,0.012347115465500443,0
960,7313.9257771068724,1.1857181902996672e-13,0.079551730349037744,0.98512292211585872,1.0251870092066586,0,0,25.761772181374496,11.349173387510527,0,0.013073002117098068,0
980,7313.9257771069006,1.2101430968414206e-13,0.081613191837434512,0.97680982291395257,1.0343147369053531,1,0,26.008851355029115,11.417507492341946,1,0.011981222303463823,0
1000,7313.9257771068951,1.2367884494324244e-13,0.080563931539532521,0.98985098978759212,1.0322703317857327,1,0,26.244936281558164,11.632255612772026,1,0.01301830275830651,0
1020,7313.9257771068842,1.2523315717771766e-13,0.077855603801237794,0.99197708197772794,1.0381404852720484,0,0,26.46053473234868,11.914715585565256,0,0.012627714466113955,0
1040,7313.9257771068869,1.283417816466681e-13,0.075776783257553465,0.99109216747159889,1.0288271731439398,0,0,26.618256228689795,12.197870673240777,0,0.012273936268115258,0
1060,7313.9257771068797,1.2900791546144319e-13,0.075147249935634763,0.98500361229287736,1.0249486294360646,1,0,26.856700847420633,12.385995353489527,1,0.017936555089874139,0
1080,7313.9257771068969,1.3211653993039363e-13,0.0743679915862797,0.96741696396499366,1.024867325365767,0,0,27.346372437918713,12.573312795463718,0,0.017340755213357831,0
1100,7313.9257771068897,1.3355982986240633e-13,0.074628935917678815,0.99598846370616889,1.0120995723165571,0,0,27.87884557256676,12.800279802875083,0,0.016812055789375224,0
1120,7313.9257771068933,1.3677947663381929e-13,0.074001094575713661,0.98794496126679099,1.0373182164456547,0,0,28.53699387782347,13.188678010432376,0,0.016507284245347153,0
1140,7313.9257771068906,1.3999912340523224e-13,0.07091920275439019,0.99551145066373203,1.0342672439042282,1,0,29.2253523128268,13.533175470190468,1,0.017789546545485667,0
1160,7313.9257771068496,1.425526363618701e-13,0.070879223659346721,0.99042130391938432,1.0198152416040838,0,0,30.11524727862642,14.102338772419989,0,0.01391331138434497,0
1180,7313.9257771068615,1.4455103780619538e-13,0.073646849931382166,0.97334720409320408,1.0298815542964312,0,0,34.847507003089845,14.798075247547288,0,0.014138740024759847,0
1200,7313.9257771068787,1.4632739464559563e-13,0.07086484783357519,0.98722653294215612,1.0253832003500338,0,0,37.973591700924317,15.879353970808342,0,0.01598892227268792,0
1220,7313.9257771068887,1.4765966227514582e-13,0.071435330203765357,0.98936995054303456,1.0287586682939656,0,0,38.516279300101331,17.199601264982824,0,0.017257092213975471,0
1240,7313.9257771068469,1.5010215292932116e-13,0.069885857466177218,0.99239918915963432,1.0265819034884909,0,0,38.497002549666377,18.842513394171547,0,0.018327234506588401,0
1260,7313.9257771068787,1.517674874662589e-13,0.0685581749966752,0.99142722094929003,1.0284641490851396,0,0,37.914208507690823,21.533809425128869,0,0.021221808675192251,0
1280,7313.9257771068596,1.5276668818842154e-13,0.070892124091959136,0.99084404905763468,1.0218981635297018,0,0,37.626433173183628,23.383456898360969,0,0.016417764179945931,0
1300,7313.9257771068833,1.5365486660812167e-13,0.076281542778122671,0.98564033853363198,1.0210185992303733,1,0,37.459248048805641,25.583838804250686,0,0.011587203966927539,0
1320,7313.9257771068696,1.5476508963274682e-13,0.075899508036272906,0.98048739075187652,1.0217445813637638,1,0,36.982144268858995,26.853754503353237,0,0.01153154231708,0
1340,7313.9257771068624,1.574296248918472e-13,0.075776805550826568,0.98881166966446776,1.0227294321451439,0,0,36.617834271601922,26.854589506013198,0,0.013649387282243811,0
1360,7313.925777106876,1.5787371410169726e-13,0.074691321673983069,0.99401963657199277,1.030072544832958,0,0,36.577575719502974,26.4639746385443,0,0.015195919087568677,0
1380,7313.9257771068806,1.609823385706477e-13,0.070977459138254262,0.99455200817200962,1.0275382162185089,1,0,36.500093261521044,25.773125597400274,1,0.019989515032542558,0
1400,7313.9257771068678,1.6231460620019789e-13,0.071748979050394956,0.99515002848781731,1.0198995584735013,1,0,35.957251598181969,25.337620975710813,1,0.015746245008087932,0
1420,7313.9257771068851,1.645350522494482e-13,0.074510415485436174,0.98133392199121849,1.0232726348810246,1,0,34.815795071937998,25.093409247151737,1,0.011028710481573084,0
1440,7313.9257771068769,1.6830981053317373e-13,0.076059596605891372,0.98763241423098336,1.018924462580346,1,0,34.565008358737209,24.984777142112755,1,0.009157380137621296,0
1460,7313.9257771068833,1.7208456881689926e-13,0.074844751213236402,0.9927458431990015,1.018838708583542,1,0,34.565802819864423,24.866191496550414,1,0.010598128708203536,0
1480,7313.9257771068505,1.7297274723659939e-13,0.072493604418702964,0.99410167281822737,1.0289401435798895,2,0,34.635678037409477,24.58091492269476,2,0.01455819124717906,0
1500,7313.9257771068824,1.7430501486614958e-13,0.071656751428692544,0.9976924969116856,1.0176973640074778,2,0,34.576008301545173,24.192352645362138,2,0.014867954920603898,0
1520,7313.9257771068851,1.7696955012524995e-13,0.073110102026004792,0.99404171571172428,1.0230919752906986,1,0,34.072708201670331,23.744658593613625,1,0.012195914655949443,0
1540,7313.9257771068787,1.794120407794253e-13,0.074176756582698053,0.98540287060454002,1.0252913577380276,3,0,32.943215724797781,23.540335173377386,3,0.0087907553891031498,0
1560,7313.925777106906,1.8141044222375058e-13,0.074053498086513223,0.99346573965872176,1.0199901099037403,3,0,32.533916364723851,23.408794885958134,3,0.0094165150064865824,0
1580,7313.9257771069024,1.8340884366807586e-13,0.072785912477092318,0.99759296885286297,1.0226844617278597,4,0,32.458482865633769,23.24418948177351,4,0.01088127165667466,0
1600,7313.9257771069297,1.8607337892717624e-13,0.071675062717161078,0.99452602645299903,1.0221291377414148,3,0,32.464351277890124,23.012038439557855,3,0.011945676794603129,0
1620,7313.9257771068369,1.8829382497642655e-13,0.072215189131414864,0.99687397208601647,1.0179523635936878,2,0,32.516321357612128,22.759575214213221,2,0.012005537962600451,0
1640,7313.9257771068751,1.9095836023552692e-13,0.072774190695579929,0.99230601769035587,1.0147099237586925,3,0,32.524392839255562,22.510846660772753,3,0.0084336429224289577,0
1660,7313.9257771068915,0.0019143710679720982,0.072934227038971705,0.9920963050338063,1.0183875639420112,3,0,32.431231347969629,22.306967656011906,3,0.0064786770677713913,0
1680,7313.9257771068733,0.0019143710679767612,0.072640204223921909,0.98966223194321556,1.0116798257087889,5,0,32.000887934190381,21.998737183661255,5,0.0063292453018355815,0
1700,7313.9257771068687,0.0019143710679785375,0.072473894378777132,0.99573417360772121,1.0219770221277349,4,0,31.315922154215485,21.709957323729952,4,0.0070665213214243967,0
1720,7313.9257771068606,0.0019143710679816461,0.072547196818004131,0.99621371747729759,1.020057144751684,3,0,30.79160334108483,21.500768445701109,3,0.010672190617833237,0
1740,7313.9257771068733,0.0019143710679834225,0.072556989238942285,0.99855946444486243,1.0225078731078974,5,0,30.510656674125268,21.261737072031117,5,0.012192071518843623,0
1760,7313.9257771068815,0.0019143710679870862,0.072237940970162784,0.99834788982554157,1.0212438786015348,5,0,30.38046189539083,21.0138904793981,5,0.0111999435971245,0
1780,7313.9257771068924,0.0019143710679898618,0.07243098821820014,0.99144248108586652,1.0170012332621017,5,0,30.338601545767698,20.829184393795344,5,0.012516880273113387,0
1800,7313.9257771068569,0.00191437106799075,0.07278289568326797,0.9909945513816486,1.0204554727040525,5,0,30.382784722048594,20.763989504129494,5,0.014062511178773208,0
1820,7313.9257771068869,0.0019143710679923043,0.073482230328488579,0.98883915420377289,1.0172624858343562,6,0,30.440727553376192,20.728423068671191,6,0.01540689814421841,0
1840,7313.9257771069106,0.0019143710679925263,0.07353494381414899,0.99493003348248443,1.017177268499641,7,0,30.466674627270891,20.620561910617262,7,0.017392591478237684,0
1860,7313.9257771068596,0.0019143710679954129,0.073378987907634849,0.99781426211688307,1.0192964049725326,6,0,30.463583756601288,20.446141411096463,6,0.018843805213234539,0
1880,7313.9257771068587,2.1627144519698049e-13,0.073548026826161086,0.9953366972637776,1.0239098665926778,7,0,30.421994588576094,20.266487872598216,7,0.020555476206137912,0
1900,7313.9257771068978,2.1782575743145571e-13,0.074216534412940405,0.99370501782625442,1.0170284760608397,8,0,30.270347075902404,20.155625038721315,8,0.022702157173216678,0
1920,7313.9257771068724,2.206013149930186e-13,0.074865354401093806,0.99635036072586736,1.0183928399341793,8,0,30.034461312247103,20.09048360639585,8,0.024259459865333517,0
1940,7313.9257771068596,2.2293278334473143e-13,0.075630813751899631,0.99106336674441853,1.0160245573471653,7,0,29.81148688524496,19.942807443806306,7,0.025707457499299886,0
1960,7313.9257771068533,2.2437607327674414e-13,0.076014677309923881,0.99680573517372861,1.0170030676454227,8,0,29.646506420176777,19.800053230855546,8,0.027890349863715753,0
1980,7313.9257771068733,2.2781776465308212e-13,0.076851824342363304,0.99676635086001364,1.018469905743757,9,0,29.647860135885232,19.659962826187414,9,0.02979838959882232,0
2000,7313.9257771069024,2.3003821070233244e-13,0.077688266636756639,0.99702245725466609,1.0201108108736527,9,0,29.766458330582921,19.583360235701363,9,0.031624997942536308,326
2020,7313.9257771068987,2.3225865675158275e-13,0.084637854108559771,0.99717894921703298,1.0190816015663879,11,0,30.009941209604342,19.603321751455773,11,0.033580756639537301,328
2040,7313.9257771068642,2.3470114740575809e-13,0.092359161959282718,0.99456227233525096,1.0327912278515274,11,0,30.280700949708372,19.658667015511536,11,0.032519030141836498,329
2060,7313.9257771068851,2.3747670496732098e-13,0.10212584209145206,0.99092589701887546,1.0193151048667226,11,0,30.506174378768431,19.662996254734505,11,0.025837043136366308,331
2080,7313.9257771068569,2.3869795029440866e-13,0.094887234279726687,0.99732023643176682,1.0143354833094096,12,0,30.690137169403748,19.612121149509964,12,0.019545072530667975,333
2100,7313.925777106876,2.4158453015843406e-13,0.092582951958404949,0.99672625536300219,1.0187336918481431,13,0,30.864389599450202,19.569594583456905,13,0.016014207347391382,334
2120,7313.9257771068596,2.4291679778798425e-13,0.093369202503482671,0.99685436339347067,1.019191359598796,14,0,31.077610010695576,19.602737539050814,14,0.012188665022014742,336
2140,7313.9257771068924,2.4291679778798425e-13,0.085918930653446635,0.99371607486339442,1.0167544574459941,15,0,31.338801171691809,19.698480429191385,15,0.010962304812780248,337
2160,7313.9257771068715,2.4558133304708463e-13,0.08174639548043848,0.99588628896043097,1.0241402023547623,17,0,31.639043816425037,19.777731496352196,17,0.0086593541593282738,339
2180,7313.9257771068678,2.4791280139879746e-13,0.079118171277111168,0.99624453986773909,1.0192138802594093,17,0,31.928585080469826,19.839163547345169,17,0.007945159234324782,340
2200,7313.9257771069006,2.5046631435543532e-13,0.077779324580514606,0.99743681987867105,1.0177811325327937,17,0,32.154604987682248,20.047192862707973,17,0.0071916895674973558,341
2220,7313.9257771068469,2.5113244817021041e-13,0.073567753463390062,0.99650196367806321,1.0162363940193364,18,0,32.397412012933223,20.316155490584315,18,0.0062842560621253728,342
2240,7313.9257771069106,2.5401902803423582e-13,0.06978418126360926,0.99550942749741889,1.0176707096254589,19,0,32.7686633895634,20.634289636483853,19,0.0079783281056112036,344
2260,7313.9257771069051,2.5712765250318625e-13,0.06570364121052745,0.99347590234993077,1.012060548815249,19,0,33.341989634843486,21.043151549898546,19,0.0096275116677985197,345
2280,7313.9257771068951,2.6001423236721166e-13,0.06331254626406127,0.99689581124851634,1.0150466309106276,20,0,34.302614179598976,21.355528305141274,20,0.011304737107894793,345
2300,7313.9257771068851,2.6278978992877455e-13,0.061567869481054069,0.99708359447960615,1.0143330170181981,21,0,35.108081035522325,21.54543300234074,21,0.012798842809183551,346
2320,7313.9257771068551,2.6434410216324977e-13,0.060533300819239744,0.99431011161311922,1.020556258883129,22,0,35.556888366395043,21.9184668243172,22,0.009810446604500575,347
2340,7313.9257771068851,2.666755705149626e-13,0.058593575659451627,0.99736065195092494,1.0217443129369543,22,0,36.032606181614646,22.531177517054616,22,0.0064504070554536781,348
2360,7313.9257771069015,2.7000623958883807e-13,0.056961163590140911,0.99844327631778818,1.0154332020089825,24,0,36.690207816476097,23.241371891626237,24,0.0056916320834532498,349
2380,7313.9257771068533,2.7267077484793845e-13,0.05498515218769684,0.99562866705327702,1.0171616058174235,25,0,37.360751733730737,23.647615124244499,25,0.0054769135675581462,350
2400,7313.9257771068942,2.7366997557010109e-13,0.053017103837140207,0.99343996980138127,1.0192735296615378,25,0,37.627474425121079,23.884809379366366,25,0.0081486966939189505,350
2420,7313.9257771068842,2.7500224319965128e-13,0.052364955162870944,0.99729139775483899,1.0130772811980595,27,0,37.692060407777632,24.067195180848795,27,0.011519497183758783,351
2440,7313.9257771068924,2.7577939931688888e-13,0.051718525913059407,0.99958962694826248,1.0142531444900373,27,0,37.440663785517337,24.081689895121894,27,0.011326053313516393,351
2460,7313.9257771068551,2.7866597918091429e-13,0.050129895487390226,0.9986136663489914,1.0205271338761603,26,0,37.101537621317028,24.078158570155463,26,0.0084295749039642112,352
2480,7313.9257771068724,2.808864252301646e-13,0.048906508791786228,0.99943718494461908,1.0151127810187963,28,0,36.739896241160253,24.158491106165599,28,0.0055996288584130235,353
2500,7313.9257771068806,2.8177460364986473e-13,0.047460300775937624,0.99771005635407306,1.0135450510220954,25,0,36.619130877556493,24.2962810650817,25,0.004763153709655011,353
2520,7313.9257771069215,2.8266278206956486e-13,0.046298768091080425,0.99578703340055497,1.0138049536359173,25,0,36.486337992307796,24.385119519090406,25,0.0056728217160539156,354
2540,7313.9257771068724,2.8399504969911504e-13,0.045214396855222667,0.99719273006673881,1.013708727032113,26,0,36.317567127032035,24.335641105881852,26,0.010211506885918695,354
2560,7313.9257771068887,2.851052727237402e-13,0.044388829549880791,0.99896855980911414,1.0185621921232137,27,0,35.782483894909788,24.099418774611014,27,0.011627121758385615,355
2580,7313.9257771068596,2.8677060726067793e-13,0.044763396503574381,0.99922812568619102,1.0189097144490999,26,0,34.990931581764748,23.515560574371818,26,0.013580607554105652,355
2600,7313.9257771068915,2.8976820942716586e-13,0.046352600634143655,0.99992899417072256,1.0149114521354132,28,0,34.415404720451193,22.766682189247629,28,0.015580619057213491,356
2620,7313.9257771068587,2.9154456626656611e-13,0.047972550594297302,0.99978458885281474,1.0156310526836512,27,0,34.168527665371563,22.448356136911414,27,0.017580623329120224,356
2640,7313.9257771068769,2.9309887850104133e-13,0.049620235257935838,0.99891992356066195,1.0166407497225107,26,0,33.994955545863007,22.417286550232131,26,0.019580627742997781,357
2660,7313.9257771068533,2.9398705692074145e-13,0.051292981983099409,0.99874701036620928,1.0111724071110046,26,0,33.904778898182549,22.485467844538938,26,0.021580632670723365,357
2680,7313.9257771069124,2.9620750296999176e-13,0.052988417386080108,0.99717405243768165,1.0100272496164973,28,0,33.802954673856277,22.588919308566116,28,0.023580638074116103,358
2700,7313.9257771068951,2.9876101592662963e-13,0.054704432011363553,0.99701049305496259,1.0127313998415151,28,0,33.647739956612511,22.68966626948205,28,0.025580643954115894,358
2720,7313.9257771068842,3.0109248427834245e-13,0.0564391488247128,0.99922017061021617,1.0134203140123523,30,0,33.432900385149956,22.7199911763839,30,0.027580650310214977,359
2740,7313.9257771068824,3.0331293032759277e-13,0.058190895316234989,0.99941141331959416,1.0148722152652587,30,0,33.024011464206417,22.689085614612374,30,0.02958065714186426,359
2760,7313.9257771068815,3.0486724256206799e-13,0.059958178925931242,0.99949633569828333,1.0159987277023503,30,0,32.606680101065059,22.555504904603868,30,0.031580664448477125,360
2780,7313.9257771068942,3.070876886113183e-13,0.061739665473270887,0.99962790553197989,1.0169452405290151,29,0,32.263773380658293,22.197882777354135,29,0.033580672229426116,360
2800,7313.9257771068469,3.0953017926549364e-13,0.0635341602688069,0.99902542099007963,1.015067746380321,29,0,31.925176215433645,21.659518568759154,29,0.03558068048404342,360
2820,7313.9257771068824,3.1219471452459402e-13,0.065340591598715067,0.99748702885346541,1.015074324753263,31,0,31.779276751760523,21.349095030220255,31,0.037580689211620319,361
2840,7313.9257771068724,3.1463720517876936e-13,0.06715799629511196,0.99962337970227022,1.0124814241429112,31,0,31.728646230712503,21.176488909485069,31,0.039580698411408044,361
2860,7313.9257771069288,3.1663560662309465e-13,0.068985507131219273,0.99966381944926153,1.0117876018099277,32,0,31.699131493072759,20.965209965469281,32,0.041580708082617504,362
2880,7313.9257771068742,3.1974423109204508e-13,0.0632171917894567,0.99838335326432548,1.0154827617212143,32,0,31.651969535594336,20.867745704409273,32,0.043580718224419335,362
2900,7313.9257771068997,3.2174263253637037e-13,0.06498286489885044,0.99975421647346552,1.0125733255358642,32,0,31.589881854894827,20.814532480284115,32,0.045580728835944884,363
2920,7313.9257771068715,3.2263081095607049e-13,0.06676175765545761,0.9971614527499616,1.0096716190494697,32,0,31.498823632176158,20.802297726928479,32,0.047580739916285059,363
2940,7313.9257771068751,3.2573943542502093e-13,0.068552840987730929,0.99902716410529868,1.0136858925130261,32,0,31.384562067299591,20.827808908892532,32,0.049580751464490931,363
2960,7313.9257771068997,3.2651659154225854e-13,0.070355183906805036,0.99773818323558072,1.0137724078757828,33,0,31.278414547173242,20.878829355260478,33,0.051580763479574326,364
2980,7313.925777106866,3.290701044988964e-13,0.072167942854180461,0.9990853028129566,1.0140114517418479,32,0,31.217673688197124,20.929671183505299,32,0.053580775960508024,364
3000,7313.9257771068669,3.3195668436292181e-13,0.073990352293660064,0.99939073026403358,1.013413308502457,33,0,31.128763785695529,20.941022369926809,33,0.05558078890622483,365
3020,7313.9257771068851,3.3373304120232206e-13,0.075821716401440545,0.99900895104627341,1.0143544775710329,33,0,31.00816234525827,20.858438878641294,33,0.057580802315618844,365
3040,7313.9257771068651,3.3550939804172231e-13,0.077661401723328929,0.99916621391005922,1.0132888685913091,33,0,30.885334960793898,20.764782882918801,33,0.059580816187545432,365
3060,7313.9257771068706,3.3950620093037287e-13,0.079508830682473899,0.9981363825593047,1.0096216645647347,34,0,30.739872931514491,20.70293336771098,34,0.061580830520821285,366
3080,7313.9257771068787,3.4194869158454821e-13,0.081363475834413418,0.99906540632596619,1.0099683826577841,34,0,30.573806599461019,20.668893969508591,34,0.063580845314224491,366
3100,7313.9257771068742,3.4350300381902343e-13,0.083224854778501917,0.99806007421906429,1.0091434205228875,34,0,30.29797679324615,20.638617447870125,34,0.065580860566494564,366
3120,7313.9257771068687,3.4372504842394846e-13,0.085092525645812586,0.99882971586094738,1.0116242162941183,35,0,30.01499758930937,20.592517148435739,35,0.067580876276333052,367
3140,7313.9257771068696,3.4505731605349865e-13,0.086966083093472313,0.99900909332836763,1.012263049441458,35,0,29.745436125166293,20.517059189100962,35,0.069580892442403619,367
3160,7313.9257771069097,3.4661162828797387e-13,0.088845154744116139,0.99999006995500639,1.0130416209598418,35,0,29.516668517021781,20.448174220407502,35,0.071580909063332004,367
3180,7313.9257771069088,3.4994229736184934e-13,0.090729398016840393,0.99977010320360071,1.0139066770354508,36,0,29.384812460446824,20.34033730681746,36,0.0504962770171377,368
3200,7313.9257771068742,3.5393910025049991e-13,0.092618497302777963,0.99459617258685373,1.0136729575154348,36,0,29.281674219959779,20.169809181561384,36,0.042252656747283845,368
3220,7313.9257771068806,3.5527136788005009e-13,0.094512161444330126,0.99798332451663341,1.010584456381078,35,0,29.200110115724584,20.064905483780354,35,0.012023097496662232,368
3240,7313.9257771068715,3.5871305925638808e-13,0.09641012148224759,0.99811445811591848,1.009506656920139,36,0,29.123868175295506,20.007019160290103,36,0.011472268913332997,369
3260,7313.9257771068751,3.6126657221302594e-13,0.098312128639240395,0.99972172416717198,1.0107887919789591,35,0,29.042459526782167,19.99966797139151,35,0.01115515162510157,369
3280,7313.9257771068969,3.6282088444750116e-13,0.090749838304512151,0.99926087767392358,1.0281989480988094,36,0,28.964851605993012,20.087702427870376,36,0.011750127980205406,369
3300,7313.9257771069151,3.6415315207705135e-13,0.092556254531984974,0.99979881474511334,1.0122364302905422,37,0,28.880037892775608,20.262100935728949,37,0.011189150135078926,370
